,n_rep,num_qubits,n_gadgets,method,mapping,cx,pre-cx,broken_chains,steiner_nodes,I-index,doubles,q-corr
2911,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 2, 3, 0, 6, 5]",355,320,60,125,233,3,93
3197,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 1, 5, 0, 2, 4]",363,320,57,102,233,4,97
3247,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 3, 1, 0, 6, 5]",359,320,58,119,237,3,95
3373,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 6, 3, 0, 1, 5]",355,320,59,125,233,4,97
3543,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 3, 0, 5, 1]",361,320,63,132,249,3,86
3656,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 3, 2, 4, 0, 6]",365,320,61,120,237,5,92
3679,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 3, 6, 2, 0, 5]",364,320,57,125,219,3,100
3723,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 3, 6, 4, 0, 5]",352,320,57,106,225,6,101
3777,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 3, 2, 4, 0, 5]",361,320,59,108,236,4,95
3778,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 3, 2, 6, 0, 4]",366,320,57,117,227,5,98
3789,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 4, 2, 5, 0, 3]",356,320,57,104,230,3,100
3819,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 6, 4, 5, 0, 2]",361,320,57,101,231,8,100
3834,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 6, 3, 0, 2]",360,320,57,106,222,5,102
3980,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 4, 1, 6, 0, 3]",363,320,51,96,213,7,109
4122,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 5, 6, 1, 0, 3]",361,320,57,109,229,3,99
4149,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 5, 1, 0, 3]",368,320,57,109,240,4,95
4184,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 4, 6, 1, 0, 2]",362,320,55,96,231,6,98
4244,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 6, 3, 0, 1]",357,320,59,119,227,3,96
4268,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 6, 3, 0, 1]",362,320,56,117,213,5,103
4271,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 2, 4, 3, 0, 1]",366,320,61,120,233,2,94
4324,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 3, 5, 6, 4, 0]",354,320,56,112,232,6,94
4338,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 5, 6, 3, 0]",357,320,53,111,218,6,101
4345,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 2, 4, 6, 5, 0]",361,320,65,125,250,2,85
4353,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 2, 3, 4, 5, 0]",352,320,57,112,224,4,98
4437,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 4, 5, 3, 2, 0]",356,320,56,115,228,8,96
4475,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 2, 3, 5, 4, 0]",365,320,53,99,217,9,105
4485,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 2, 4, 5, 3, 0]",359,320,52,101,221,8,103
4508,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 4, 2, 6, 3, 0]",356,320,58,110,221,3,102
4523,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 3, 5, 2, 4, 0]",354,320,59,105,227,5,100
4544,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 3, 4, 6, 2, 0]",367,320,59,113,235,5,95
4556,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 4, 6, 3, 2, 0]",360,320,60,112,231,5,97
4564,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 1, 5, 6, 4, 0]",358,320,61,103,240,5,94
4678,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 1, 4, 3, 2, 0]",359,320,59,111,229,4,98
4830,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 3, 5, 1, 6, 0]",366,320,59,120,238,4,93
4847,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 5, 4, 1, 3, 0]",361,320,54,103,213,6,107
4888,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 2, 1, 4, 0]",357,320,56,111,217,5,104
4912,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 4, 1, 2, 0]",359,320,54,105,219,5,103
4986,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 2, 6, 3, 1, 0]",359,320,57,113,210,5,107
4988,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 6, 3, 1, 0]",359,320,58,112,217,5,104
5001,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 4, 2, 5, 1, 0]",354,320,62,116,231,2,98
1,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 4, 6, 5]",358,321,59,112,237,4,94
56,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 5, 3, 2, 4, 6]",361,321,62,125,247,4,90
87,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 3, 2, 5]",359,321,59,114,233,3,96
130,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 1, 5, 3, 6, 4]",369,321,54,110,228,7,98
198,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 1, 3, 5, 2, 6]",360,321,56,104,217,5,105
209,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 3, 2, 4]",369,321,59,120,238,4,93
243,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 3, 1, 6, 4, 5]",359,321,57,104,229,8,98
246,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 4, 1, 3, 5, 6]",368,321,57,106,235,5,96
425,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 5, 2, 1, 3, 4]",364,321,58,116,228,4,98
669,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 4, 2, 5, 3, 1]",366,321,61,118,238,4,91
671,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 5, 2, 4, 3, 1]",354,321,60,121,236,2,92
707,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 3, 5, 4, 2, 1]",364,321,53,113,218,7,101
812,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 5, 4, 6, 2, 3]",370,321,59,120,231,5,96
825,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 6, 3, 4, 5, 2]",358,321,54,115,214,5,104
846,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 0, 1, 4, 3, 5, 6]",362,321,53,99,229,5,100
928,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 1, 6, 3, 2, 4]",351,321,60,131,231,2,96
929,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 1, 5, 3, 2, 4]",363,321,60,118,241,4,92
987,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 2, 1, 6, 4, 5]",362,321,51,100,220,10,104
1078,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 6, 1, 4, 3, 2]",352,321,57,118,231,3,98
1118,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 2, 4, 1, 3, 6]",362,321,56,107,230,4,98
1126,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 2, 6, 1, 4, 3]",356,321,55,114,224,4,102
1160,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 3, 4, 1, 2, 6]",362,321,54,103,222,4,102
1235,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 3, 5, 1, 4]",360,321,58,108,233,6,96
1254,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 3, 2, 5, 1, 6]",367,321,59,107,225,5,100
1271,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 5, 2, 4, 1, 3]",361,321,57,110,236,3,97
1359,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 2, 4, 3, 5, 1]",360,321,61,118,239,5,91
1380,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 5, 2, 3, 6, 1]",363,321,59,110,220,3,99
1387,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 6, 2, 5, 3, 1]",362,321,58,118,218,5,100
1422,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 3, 5, 6, 2, 1]",364,321,53,105,216,6,101
1467,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 0, 2, 6, 4, 5]",364,321,56,115,221,8,99
1487,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 0, 2, 5, 4, 3]",361,321,55,111,219,7,102
1597,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 0, 2, 6, 3, 5]",362,321,55,113,213,5,105
1619,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 0, 3, 2, 5, 4]",367,321,58,108,219,6,103
1733,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 1, 2, 5, 4]",355,321,53,96,211,7,108
1863,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 0, 2, 1, 3, 5]",368,321,56,111,228,9,99
1885,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 0, 3, 1, 2, 5]",365,321,54,112,227,6,98
1991,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 0, 2, 4, 1, 3]",365,321,56,112,240,4,95
1995,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 6, 0, 4, 2, 1, 5]",362,321,56,104,224,6,102
2047,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 0, 3, 6, 5, 1]",362,321,59,121,226,4,98
2111,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 0, 2, 4, 3, 1]",364,321,59,121,243,3,89
2158,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 0, 4, 3, 2, 1]",355,321,60,119,227,5,96
2203,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 4, 2, 0, 6, 5, 3]",348,321,59,113,233,5,95
2212,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 5, 0, 2, 6, 4]",368,321,58,125,234,5,92
2288,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 5, 0, 3, 4, 6]",368,321,59,107,239,5,95
2359,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 3, 0, 6, 2, 5]",367,321,52,113,217,4,103
2368,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 6, 0, 3, 2, 4]",367,321,56,126,235,4,94
2584,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 2, 0, 1, 3, 4]",369,321,57,114,227,4,98
2611,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 5, 0, 1, 2, 3]",362,321,62,108,241,4,93
2703,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 0, 3, 1, 5]",362,321,60,121,242,6,92
2771,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 3, 0, 5, 4, 1]",366,321,55,107,210,5,106
2801,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 5, 0, 3, 4, 1]",358,321,58,112,223,2,99
2853,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 5, 0, 2, 3, 1]",360,321,58,117,237,7,92
2893,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 6, 0, 3, 5]",359,321,59,114,233,6,93
3083,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 3, 5, 0, 2, 4]",361,321,58,110,237,5,94
3150,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 1, 3, 0, 5, 6]",358,321,61,119,237,4,94
3183,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 1, 2, 0, 3, 5]",361,321,57,111,226,8,100
3325,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 3, 1, 0, 2, 5]",360,321,57,116,225,5,99
3349,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 3, 1, 0, 5, 2]",355,321,60,112,230,3,98
3542,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 3, 0, 6, 1]",365,321,54,114,225,6,97
3600,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 3, 4, 5, 0, 6]",369,321,60,115,229,6,96
3606,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 3, 5, 0, 6]",357,321,62,117,237,4,92
3651,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 6, 2, 4, 0, 5]",370,321,60,116,223,3,98
3781,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 6, 2, 3, 0, 5]",360,321,55,120,223,3,100
3928,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 1, 3, 2, 0, 4]",365,321,56,113,227,6,98
3991,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 3, 1, 6, 0, 5]",363,321,59,127,239,3,92
4022,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 1, 3, 0, 6]",356,321,54,102,224,8,101
4045,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 3, 1, 2, 0, 5]",362,321,57,122,229,6,97
4062,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 5, 1, 6, 0, 2]",360,321,58,100,230,6,98
4072,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 1, 4, 0, 2]",362,321,53,104,217,6,105
4146,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 2, 6, 1, 0, 3]",356,321,52,103,211,6,108
4290,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 2, 3, 0, 1]",360,321,57,118,220,5,99
4311,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 3, 5, 2, 0, 1]",352,321,58,118,233,5,94
4389,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 4, 2, 5, 3, 0]",360,321,59,115,232,4,94
4451,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 6, 3, 5, 4, 0]",358,321,50,95,206,9,111
4471,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 2, 3, 6, 5, 0]",358,321,61,124,226,3,99
4500,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 2, 3, 6, 0]",362,321,58,110,224,3,100
4524,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 5, 3, 2, 6, 0]",357,321,59,110,228,4,98
4600,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 1, 6, 3, 4, 0]",364,321,54,104,211,5,107
4602,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 1, 5, 6, 3, 0]",360,321,56,111,228,4,98
4664,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 1, 4, 6, 2, 0]",356,321,58,106,227,6,99
4747,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 2, 1, 5, 3, 0]",356,321,53,114,228,6,98
4819,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 6, 5, 1, 3, 0]",356,321,60,111,244,4,92
4906,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 6, 4, 1, 2, 0]",353,321,55,102,221,7,102
5037,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 5, 3, 2, 1, 0]",361,321,56,111,229,8,99
4,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 3, 5, 6, 4]",360,322,57,114,236,5,94
13,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 2, 4, 6, 3, 5]",356,322,57,108,229,5,98
59,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 2, 5, 4]",362,322,57,113,214,5,105
81,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 3, 4, 2, 5]",367,322,60,114,223,2,101
117,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 1, 6, 4, 5, 3, 2]",368,322,56,110,228,7,100
296,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 3, 1, 2, 4, 6]",364,322,60,118,243,5,92
532,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 5, 2, 6, 1, 4]",360,322,56,113,214,4,105
540,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 4, 5, 2, 3, 1, 6]",369,322,56,102,219,7,104
646,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 2, 6, 4, 3, 1]",364,322,60,124,234,2,93
688,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 6, 3, 2, 4, 1]",370,322,64,128,234,1,93
730,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 2, 5, 3, 6, 4]",355,322,56,121,224,5,97
751,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 0, 4, 2, 3, 6, 5]",360,322,59,121,227,3,96
939,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 1, 6, 4, 5, 2]",357,322,53,100,221,7,105
1019,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 3, 1, 2, 5, 4]",370,322,53,103,217,8,104
1237,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 2, 6, 3, 1, 5]",364,322,56,117,217,6,103
1360,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 2, 6, 3, 4, 1]",362,322,57,125,219,3,100
1376,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 3, 2, 4, 6, 1]",363,322,62,122,241,3,89
1379,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 3, 2, 5, 4, 1]",361,322,56,112,219,6,101
1407,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 4, 3, 2, 5, 1]",363,322,60,118,231,4,95
1419,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 0, 6, 4, 5, 2, 1]",361,322,53,105,221,8,101
1445,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 0, 3, 6, 5, 4]",364,322,51,108,212,8,103
1497,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 0, 3, 2, 4, 5]",361,322,54,114,225,6,97
1505,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 6, 0, 5, 2, 3, 4]",350,322,61,124,232,2,93
1576,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 1, 0, 5, 6, 3, 4]",363,322,60,105,226,3,100
1618,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 0, 3, 2, 6, 4]",357,322,59,130,233,4,95
1631,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 0, 5, 2, 4, 3]",363,322,60,112,236,2,97
1643,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 0, 3, 5, 2, 4]",360,322,59,114,227,4,99
1649,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 1, 0, 5, 3, 2, 4]",360,322,61,119,239,3,93
1951,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 0, 3, 6, 1, 5]",371,322,55,121,225,5,99
1956,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 2, 0, 5, 3, 1, 6]",364,322,58,110,237,5,94
2029,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 0, 3, 5, 1, 2]",363,322,56,108,232,7,97
2106,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 0, 2, 6, 3, 1]",365,322,53,109,216,6,101
2120,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 0, 4, 2, 6, 1]",353,322,57,109,219,5,100
2135,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 0, 4, 2, 3, 1]",362,322,62,120,241,3,90
2159,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 0, 4, 3, 2, 1]",362,322,61,117,233,4,94
2362,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 3, 0, 6, 2, 4]",358,322,57,124,231,4,96
2575,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 3, 2, 0, 1, 6, 5]",365,322,59,120,231,4,96
2588,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 0, 1, 6, 3]",359,322,54,95,218,7,105
2604,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 3, 0, 1, 2, 6]",354,322,53,93,213,8,106
2713,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 4, 6, 0, 2, 1, 5]",365,322,59,114,236,7,96
2818,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 2, 0, 6, 4, 1]",363,322,57,118,233,6,93
2928,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 4, 2, 0, 5, 6]",367,322,59,121,243,3,89
3166,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 1, 6, 0, 4, 3]",363,322,52,102,218,6,105
3237,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 1, 5, 0, 3, 2]",371,322,60,107,241,4,94
3322,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 3, 6, 1, 0, 2, 4]",367,322,57,111,223,5,100
3428,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 6, 0, 1, 3]",365,322,58,106,224,6,102
3474,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 5, 6, 3, 0, 1, 2]",372,322,54,99,212,7,107
3648,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 4, 2, 5, 0, 6]",371,322,59,119,239,2,91
3769,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 1, 4, 2, 6, 0, 5]",367,322,60,117,232,3,98
3905,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 5, 1, 2, 3, 0, 4]",362,322,57,108,229,6,98
4115,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 2, 3, 5, 1, 0, 4]",360,322,56,104,227,5,99
4142,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 2, 3, 1, 0, 6]",363,322,57,106,232,6,97
4212,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 5, 3, 6, 0, 1]",362,322,54,119,220,6,101
4281,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 3, 4, 2, 5, 0, 1]",358,322,62,121,231,1,95
4326,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 2, 4, 3, 5, 6, 0]",364,322,59,119,234,4,93
4352,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 2, 3, 4, 6, 0]",361,322,62,120,240,3,90
4376,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 3, 2, 4, 6, 0]",368,322,62,122,246,4,87
4402,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 3, 6, 2, 4, 0]",360,322,61,121,222,4,99
4419,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 3, 6, 4, 5, 2, 0]",362,322,55,114,220,7,100
4542,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 1, 3, 5, 6, 2, 0]",362,322,55,110,224,5,100
4671,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 1, 3, 5, 2, 0]",357,322,58,112,231,6,98
4701,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 4, 1, 5, 3, 0]",364,322,58,102,228,5,100
4712,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 3, 1, 4, 6, 0]",352,322,56,108,233,4,96
4749,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 4, 2, 1, 5, 3, 0]",360,322,56,111,239,6,94
4798,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 4, 1, 3, 2, 0]",361,322,59,109,237,5,94
4864,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 2, 3, 1, 4, 0]",361,322,56,112,223,4,101
4894,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 4, 2, 1, 3, 0]",367,322,59,111,237,5,94
4958,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 2, 4, 3, 6, 1, 0]",358,322,60,114,223,2,101
5008,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 6, 3, 2, 4, 1, 0]",361,322,60,116,229,2,98
5035,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 6, 5, 3, 2, 1, 0]",354,322,57,114,236,5,94
215,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 6, 1, 5, 4, 2, 3]",364,323,55,111,233,6,98
386,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 3, 2, 5, 1, 4, 6]",366,323,60,110,235,4,96
497,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 2, 6, 5, 3, 1, 4]",370,323,55,110,224,5,100
644,,7,76,pauli_polynomial_steiner_gray_clifford,"[0, 5, 2, 4, 6, 3, 1]",364,323,62,121,236,2,92
879,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 1, 2, 4, 3, 5]",360,323,60,105,232,5,97
1145,,7,76,pauli_polynomial_steiner_gray_clifford,"[6, 0, 5, 2, 1, 3, 4]",372,323,58,114,231,4,97
1230,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 2, 3, 5, 1, 6]",364,323,58,110,229,7,98
1352,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 2, 3, 4, 6, 1]",367,323,61,124,239,4,90
1358,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 0, 2, 4, 3, 6, 1]",369,323,61,120,229,3,95
1386,,7,76,pauli_polynomial_steiner_gray_clifford,"[4, 0, 5, 2, 6, 3, 1]",363,323,57,111,216,3,101
1508,,7,76,pauli_polynomial_steiner_gray_clifford,"[1, 5, 0, 4, 2, 6, 3]",362,323,59,118,227,3,98
1672,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 1, 0, 6, 3, 4, 2]",353,323,60,127,231,3,98
1684,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 3, 0, 1, 5, 6, 4]",370,323,61,108,240,4,93
2411,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 1, 0, 3, 5, 4]",371,323,53,91,212,7,107
2492,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 1, 0, 6, 2, 3]",372,323,53,99,218,6,105
2527,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 4, 3, 0, 1, 6, 5]",355,323,58,117,231,3,98
2636,,7,76,pauli_polynomial_steiner_gray_clifford,"[5, 4, 6, 0, 1, 3, 2]",368,323,55,101,231,7,98
2668,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 2, 5, 0, 6, 1, 4]",362,323,59,110,229,3,99
2770,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 5, 3, 0, 6, 4, 1]",365,323,57,114,226,5,98
2777,,7,76,pauli_polynomial_steiner_gray_clifford,"[2, 6, 5, 0, 3, 4, 1]",354,323,59,110,226,2,98
2836,,7,76,pauli_polynomial_steiner_gray_clifford,"[3, 5, 6, 0, 2, 4, 1]",365,323,59,113,233,5,95
